cms_id,fyear,system,prov_type,own_type,urban_rural
044020,2017,ACADIA HEALTHCARE,Psychiatric Hospitals,Private (For Profit),Urban
044021,2017,PERIMETER HEALTHCARE,Psychiatric Hospitals,Private (For Profit),Urban
044022,2018,ACADIA HEALTHCARE,Psychiatric Hospitals,Private (For Profit),Urban
050006,2018,PROVIDENCE ST JOSEPH HEALTH,Short-Term,Private (Not For Profit),Rural
050002,2018,ALECTO HEALTHCARE SERVICES,Short-Term,Church,Urban
050007,2017,SUTTER HEALTH,Short-Term,Private (Not For Profit),Urban
050008,2017,SUTTER HEALTH,Short-Term,Other,Urban
050013,2018,ADVENTIST HEALTH,Short-Term,Private (Not For Profit),Urban
050014,2017,SUTTER HEALTH,Short-Term,Private (Not For Profit),Rural
050017,2018,DIGNITY HEALTH,Short-Term,Church,Urban
050022,2018,HCA HEALTHCARE,Short-Term,Private (For Profit),Urban
050018,2017,,Short-Term,Private (For Profit),Urban
050024,2018,PRIME HEALTHCARE SERVICES,Short-Term,Private (For Profit),Urban
050042,2018,DIGNITY HEALTH,Short-Term,Church,Rural
050025,2018,UNIVERSITY OF CALIFORNIA,Short-Term,Other,Urban
050026,2018,SHARP HEALTHCARE,Short-Term,Hospital District or Authority,Urban
050028,2018,,Short-Term,Private (For Profit),Rural
050030,2018,,Short-Term,Private (Not For Profit),Urban
050036,2018,DIGNITY HEALTH,Short-Term,Private (Not For Profit),Urban
050038,2018,,Short-Term,Local,Urban
050040,2018,LOS ANGELES COUNTY DEPARTMENT OF HEALTH SERVICES,Short-Term,Other,Urban
050039,2018,,Short-Term,Private (Not For Profit),Urban
050043,2018,SUTTER HEALTH,Short-Term,Private (Not For Profit),Urban
050045,2018,UNIVERSITY OF CALIFORNIA,Short-Term,Local,Urban
050047,2017,SUTTER HEALTH,Short-Term,Private (Not For Profit),Urban
050054,2018,,Short-Term,Hospital District or Authority,Urban
050055,2017,SUTTER HEALTH,Short-Term,Church,Urban
050056,2018,,Short-Term,Hospital District or Authority,Urban
050057,2018,KAWEAH DELTA HEALTH CARE DISTRICT,Short-Term,Hospital District or Authority,Urban
050058,2018,DIGNITY HEALTH,Short-Term,Private (Not For Profit),Urban
050060,2018,THE COMMUNITY MEDICAL CENTERS HEALTHCARE NETWORK,Short-Term,Private (Not For Profit),Urban
050063,2017,,Short-Term,Private (For Profit),Urban
050067,2018,,Short-Term,Hospital District or Authority,Urban
050069,2018,PROVIDENCE ST JOSEPH HEALTH,Short-Term,Church,Urban
222006,2018,,Long-Term Hospitals,State,Urban
050071,2018,KAISER PERMANENTE,Short-Term,Other,Urban
050070,2018,KAISER PERMANENTE,Short-Term,Private (Not For Profit),Urban
050072,2018,KAISER PERMANENTE,Short-Term,Other,Urban
050073,2018,KAISER PERMANENTE,Short-Term,Other,Urban
050075,2018,KAISER PERMANENTE,Short-Term,Other,Urban
050076,2018,KAISER PERMANENTE,Short-Term,Other,Urban
050077,2018,SCRIPPS HEALTH,Short-Term,Private (Not For Profit),Urban
050078,2018,PROVIDENCE ST JOSEPH HEALTH,Short-Term,Private (Not For Profit),Urban
050079,2015,,Short-Term,Hospital District or Authority,Urban
050082,2018,DIGNITY HEALTH,Short-Term,Private (Not For Profit),Urban
050084,2018,DIGNITY HEALTH,Short-Term,Church,Urban
050089,2018,DIGNITY HEALTH,Short-Term,Private (Not For Profit),Urban
050090,2018,,Short-Term,Hospital District or Authority,Urban
050091,2018,PALADIN HEALTHCARE,Short-Term,Private (For Profit),Urban
050099,2017,,Short-Term,Other,Urban
050100,2018,SHARP HEALTHCARE,Short-Term,Private (Not For Profit),Urban
050101,2017,SUTTER HEALTH,Short-Term,Private (Not For Profit),Urban
050103,2017,ADVENTIST HEALTH,Short-Term,Church,Urban
050104,2018,VERITY HEALTH SYSTEM,Short-Term,Church,Urban
050107,2018,DIGNITY HEALTH,Short-Term,Church,Urban
050108,2017,SUTTER HEALTH,Short-Term,Private (Not For Profit),Urban
050110,2018,,Short-Term,Hospital District or Authority,Urban
050112,2018,UNIVERSITY OF CALIFORNIA,Short-Term,Private (Not For Profit),Urban
050113,2018,,Short-Term,Local,Urban
050093,2018,TRINITY HEALTH,Short-Term,Church,Urban
050096,2017,,Short-Term,Private (For Profit),Urban
050102,2018,,Short-Term,Private (Not For Profit),Urban
050115,2018,PALOMAR HEALTH,Short-Term,Hospital District or Authority,Urban
050116,2018,DIGNITY HEALTH,Short-Term,Private (Not For Profit),Urban
050118,2018,TENET HEALTHCARE,Short-Term,Other,Urban
050121,2018,ADVENTIST HEALTH,Short-Term,Church,Urban
050122,2017,,Short-Term,Other,Urban
050124,2018,KECK MEDICINE OF USC,Short-Term,Private (Not For Profit),Urban
050125,2018,HCA HEALTHCARE,Short-Term,Federal,Urban
050126,2018,,Short-Term,Other,Urban
050127,2018,DIGNITY HEALTH,Short-Term,Other,Urban
050128,2018,,Short-Term,Hospital District or Authority,Urban
050129,2018,DIGNITY HEALTH,Short-Term,Private (Not For Profit),Urban
050132,2018,AHMC HEALTHCARE,Short-Term,Private (For Profit),Urban
050131,2017,SUTTER HEALTH,Short-Term,Other,Urban
050133,2018,RIDEOUT HEALTH,Short-Term,Federal,Urban
050135,2017,PROSPECT MEDICAL HOLDINGS,Short-Term,Private (For Profit),Urban
050136,2018,PROVIDENCE ST JOSEPH HEALTH,Short-Term,Other,Urban
050137,2018,KAISER PERMANENTE,Short-Term,Private (Not For Profit),Urban
050138,2018,KAISER PERMANENTE,Short-Term,Other,Urban
050139,2017,KAISER PERMANENTE,Short-Term,Other,Urban
050140,2017,KAISER PERMANENTE,Short-Term,Private (Not For Profit),Urban
050145,2017,,Short-Term,Private (Not For Profit),Urban
050146,2018,CITY OF HOPE DEVELOPMENT CENTER,Short-Term,Other,Urban
050149,2018,DIGNITY HEALTH,Short-Term,Other,Urban
050150,2018,DIGNITY HEALTH,Short-Term,Other,Rural
050152,2018,DIGNITY HEALTH,Short-Term,Private (Not For Profit),Urban
050153,2018,VERITY HEALTH SYSTEM,Short-Term,Private (Not For Profit),Urban
050158,2017,PRIME HEALTHCARE SERVICES,Short-Term,Private (For Profit),Urban
050159,2018,VENTURA COUNTY HEALTH CARE AGENCY,Short-Term,Local,Urban
050167,2018,,Short-Term,Local,Urban
050168,2018,PROVIDENCE ST JOSEPH HEALTH,Short-Term,Church,Urban
050169,2018,PIH HEALTH,Short-Term,Private (Not For Profit),Urban
050174,2018,PROVIDENCE ST JOSEPH HEALTH,Short-Term,Private (Not For Profit),Urban
050179,2018,TENET HEALTHCARE,Short-Term,Church,Urban
050180,2018,JOHN MUIR HEALTH,Short-Term,Other,Urban
050189,2018,,Short-Term,Other,Urban
050191,2018,DIGNITY HEALTH,Short-Term,Church,Urban
050192,2017,ADVENTIST HEALTH,Short-Term,Private (Not For Profit),Urban
050194,2018,QUORUM HEALTH CORPORATION,Short-Term,Private (For Profit),Urban
050195,2018,,Short-Term,Hospital District or Authority,Urban
050196,2015,ADVENTIST HEALTH,Short-Term,Church,Urban
050197,2018,DIGNITY HEALTH,Short-Term,Private (Not For Profit),Urban
050204,2018,UNIVERSAL HEALTH SERVICES,Short-Term,Private (For Profit),Urban
050205,2017,PRIME HEALTHCARE SERVICES,Short-Term,Private (For Profit),Urban
050211,2018,ALAMEDA HEALTH SYSTEM,Short-Term,Hospital District or Authority,Urban
050222,2018,SHARP HEALTHCARE,Short-Term,Private (For Profit),Urban
050225,2017,ADVENTIST HEALTH,Short-Term,Church,Urban
050226,2018,AHMC HEALTHCARE,Short-Term,Private (Not For Profit),Urban
050228,2018,SAN FRANCISCO DEPARTMENT OF PUBLIC HEALTH,Short-Term,Local,Urban
050230,2017,PRIME HEALTHCARE SERVICES,Short-Term,Private (For Profit),Urban
050231,2017,,Short-Term,Private (Not For Profit),Urban
050232,2018,DIGNITY HEALTH,Short-Term,Private (Not For Profit),Urban
050234,2018,SHARP HEALTHCARE,Short-Term,Private (For Profit),Urban
050235,2018,PROVIDENCE ST JOSEPH HEALTH,Short-Term,Church,Urban
050236,2017,ADVENTIST HEALTH,Short-Term,Church,Urban
050238,2017,,Short-Term,Private (Not For Profit),Urban
050224,2017,PROVIDENCE ST JOSEPH HEALTH,Short-Term,Private (Not For Profit),Urban
050336,2017,ADVENTIST HEALTH,Short-Term,Other,Urban
050239,2018,ADVENTIST HEALTH,Short-Term,Private (Not For Profit),Urban
050242,2018,DIGNITY HEALTH,Short-Term,Private (For Profit),Urban
050243,2018,TENET HEALTHCARE,Short-Term,Private (For Profit),Urban
050245,2018,,Short-Term,Local,Urban
050248,2018,,Short-Term,Hospital District or Authority,Urban
050254,2018,,Short-Term,Private (Not For Profit),Urban
050257,2017,,Short-Term,Private (For Profit),Urban
050261,2018,,Short-Term,Private (Not For Profit),Urban
050262,2018,UNIVERSITY OF CALIFORNIA,Short-Term,State,Urban
050272,2018,,Short-Term,Federal,Urban
050276,2018,,Short-Term,Local,Urban
050278,2018,PROVIDENCE ST JOSEPH HEALTH,Short-Term,Church,Urban
050279,2018,TENET HEALTHCARE,Short-Term,Hospital District or Authority,Urban
050280,2018,DIGNITY HEALTH,Short-Term,Private (Not For Profit),Urban
050281,2018,AHMC HEALTHCARE,Short-Term,Private (For Profit),Urban
050283,2018,STANFORD MEDICINE,Short-Term,Private (Not For Profit),Urban
050289,2018,VERITY HEALTH SYSTEM,Short-Term,Church,Urban
050290,2018,PROVIDENCE ST JOSEPH HEALTH,Short-Term,Private (Not For Profit),Urban
050335,2017,ADVENTIST HEALTH,Short-Term,Church,Rural
050291,2017,SUTTER HEALTH,Short-Term,Other,Urban
050292,2018,,Short-Term,Local,Urban
050295,2018,DIGNITY HEALTH,Short-Term,Other,Urban
050296,2018,,Short-Term,Hospital District or Authority,Urban
050298,2018,QUORUM HEALTH CORPORATION,Short-Term,Private (For Profit),Urban
050300,2018,PROVIDENCE ST JOSEPH HEALTH,Short-Term,Private (Not For Profit),Urban
050301,2018,ADVENTIST HEALTH,Short-Term,Church,Rural
050305,2018,SUTTER HEALTH,Short-Term,Private (Not For Profit),Urban
050308,2018,EL CAMINO HOSPITAL SYSTEM,Short-Term,Hospital District or Authority,Urban
050309,2017,SUTTER HEALTH,Short-Term,Other,Urban
050313,2017,SUTTER HEALTH,Short-Term,Private (Not For Profit),Urban
050315,2018,,Short-Term,Other,Urban
050320,2018,ALAMEDA HEALTH SYSTEM,Short-Term,Hospital District or Authority,Urban
050324,2018,SCRIPPS HEALTH,Short-Term,Physician Ownership,Urban
050327,2018,LOMA LINDA UNIVERSITY HEALTH,Short-Term,Private (Not For Profit),Urban
050329,2018,UNIVERSAL HEALTH SERVICES,Short-Term,Private (For Profit),Urban
050334,2018,,Short-Term,Other,Urban
050342,2018,SCRIPPS HEALTH,Short-Term,Hospital District or Authority,Urban
050348,2018,UNIVERSITY OF CALIFORNIA,Short-Term,Local,Urban
050350,2017,,Short-Term,Private (Not For Profit),Urban
050351,2018,,Short-Term,Other,Urban
050352,2017,,Short-Term,Private (Not For Profit),Urban
050353,2018,PROVIDENCE ST JOSEPH HEALTH,Short-Term,Church,Urban
050357,2017,COTTAGE HEALTH SYSTEM,Short-Term,Other,Urban
050359,2017,HEALTHCARE CONGLOMERATE ASSOCIATES,Short-Term,Hospital District or Authority,Urban
050360,2017,,Short-Term,Local,Urban
050367,2017,NORTHBAY HEALTHCARE,Short-Term,Other,Urban
050373,2018,LOS ANGELES COUNTY DEPARTMENT OF HEALTH SERVICES,Short-Term,Local,Urban
050376,2018,LOS ANGELES COUNTY DEPARTMENT OF HEALTH SERVICES,Short-Term,Local,Urban
050378,2017,,Short-Term,Private (For Profit),Urban
050380,2018,HCA HEALTHCARE,Short-Term,Private (For Profit),Urban
050382,2017,CITRUS VALLEY HEALTH PARTNERS,Short-Term,Private (For Profit),Urban
050390,2017,KPC GROUP,Short-Term,Physician Ownership,Urban
050393,2018,PIH HEALTH,Short-Term,Private (Not For Profit),Urban
050394,2017,COMMUNITY MEMORIAL HEALTH SYSTEM,Short-Term,Private (Not For Profit),Urban
050396,2017,COTTAGE HEALTH SYSTEM,Short-Term,Private (Not For Profit),Urban
050397,2018,,Short-Term,Hospital District or Authority,Urban
050407,2017,,Short-Term,Private (Not For Profit),Urban
050411,2018,KAISER PERMANENTE,Short-Term,Other,Urban
050414,2018,DIGNITY HEALTH,Short-Term,Private (Not For Profit),Urban
050423,2018,,Short-Term,Hospital District or Authority,Urban
050424,2018,SCRIPPS HEALTH,Short-Term,Other,Urban
050425,2017,KAISER PERMANENTE,Short-Term,Private (Not For Profit),Urban
050434,2015,,Short-Term,Private (Not For Profit),Rural
050435,2017,COMMUNITY HEALTH SYSTEMS,Short-Term,Hospital District or Authority,Urban
050417,2017,SUTTER HEALTH,Short-Term,Hospital District or Authority,Rural
050426,2017,PRIME HEALTHCARE SERVICES,Short-Term,Private (For Profit),Urban
050438,2017,,Short-Term,Other,Urban
050441,2018,STANFORD MEDICINE,Short-Term,Private (Not For Profit),Urban
050444,2018,DIGNITY HEALTH,Short-Term,Private (Not For Profit),Urban
050454,2018,UNIVERSITY OF CALIFORNIA,Short-Term,Other,Urban
050455,2018,ADVENTIST HEALTH,Short-Term,Private (Not For Profit),Urban
050457,2018,DIGNITY HEALTH,Short-Term,Private (Not For Profit),Urban
050464,2018,TENET HEALTHCARE,Short-Term,Private (For Profit),Urban
050468,2018,PALADIN HEALTHCARE,Short-Term,Private (For Profit),Urban
050471,2018,,Short-Term,Private (For Profit),Urban
050481,2018,HCA HEALTHCARE,Short-Term,Private (For Profit),Urban
050485,2018,MEMORIALCARE HEALTH SYSTEM,Short-Term,Other,Urban
050492,2018,THE COMMUNITY MEDICAL CENTERS HEALTHCARE NETWORK,Short-Term,Private (Not For Profit),Urban
050488,2017,SUTTER HEALTH,Short-Term,Other,Urban
050496,2017,JOHN MUIR HEALTH,Short-Term,Private (Not For Profit),Urban
050498,2017,SUTTER HEALTH,Short-Term,Other,Urban
050502,2018,VERITY HEALTH SYSTEM,Short-Term,Church,Urban
050503,2018,SCRIPPS HEALTH,Short-Term,Private (Not For Profit),Urban
050506,2018,TENET HEALTHCARE,Short-Term,Private (For Profit),Urban
050510,2018,KAISER PERMANENTE,Short-Term,Other,Urban
050512,2017,KAISER PERMANENTE,Short-Term,Other,Urban
050515,2017,KAISER PERMANENTE,Short-Term,Private (Not For Profit),Urban
050516,2018,DIGNITY HEALTH,Short-Term,Other,Urban
050517,2017,KPC GROUP,Short-Term,Private (Not For Profit),Urban
050523,2018,SUTTER HEALTH,Short-Term,Private (Not For Profit),Urban
050526,2017,PRIME HEALTHCARE SERVICES,Short-Term,Private (For Profit),Urban
050528,2017,SUTTER HEALTH,Short-Term,Private (Not For Profit),Urban
050534,2018,TENET HEALTHCARE,Short-Term,Private (For Profit),Urban
050537,2017,SUTTER HEALTH,Short-Term,Private (Not For Profit),Urban
050543,2017,COLLEGE HEALTH ENTERPRISES,Short-Term,Private (For Profit),Urban
050545,2015,CA DEPARTMENT OF DEVELOPMENTAL SERVI,Short-Term,State,Urban
050546,2018,CA DEPARTMENT OF DEVELOPMENTAL SERVICES,Short-Term,State,Urban
050547,2018,CA DEPARTMENT OF DEVELOPMENTAL SERVICES,Short-Term,State,Urban
050548,2018,CA DEPARTMENT OF DEVELOPMENTAL SERVICES,Short-Term,Local,Urban
050551,2018,TENET HEALTHCARE,Short-Term,Private (For Profit),Urban
050552,2017,UNIVERSITY OF CALIFORNIA,Short-Term,Private (Not For Profit),Urban
050557,2017,SUTTER HEALTH,Short-Term,Private (Not For Profit),Urban
050561,2017,KAISER PERMANENTE,Short-Term,Private (Not For Profit),Urban
050567,2018,PROVIDENCE ST JOSEPH HEALTH,Short-Term,Private (Not For Profit),Urban
050568,2018,,Short-Term,Other,Urban
050570,2017,TENET HEALTHCARE,Short-Term,Private (For Profit),Urban
050573,2018,,Short-Term,Private (For Profit),Urban
050575,2017,,Short-Term,Private (Not For Profit),Urban
050580,2017,PRIME HEALTHCARE SERVICES,Short-Term,Private (For Profit),Urban
050586,2018,PRIME HEALTHCARE SERVICES,Short-Term,Private (For Profit),Urban
050624,2018,,Short-Term,Private (Not For Profit),Urban
050588,2018,PRIME HEALTHCARE SERVICES,Short-Term,Private (For Profit),Urban
050589,2018,TENET HEALTHCARE,Short-Term,Private (For Profit),Urban
050590,2018,DIGNITY HEALTH,Short-Term,Other,Urban
050597,2017,CITRUS VALLEY HEALTH PARTNERS,Short-Term,Private (Not For Profit),Urban
050599,2018,UNIVERSITY OF CALIFORNIA,Short-Term,Other,Urban
050603,2018,MEMORIALCARE HEALTH SYSTEM,Short-Term,Private (Not For Profit),Urban
050604,2017,KAISER PERMANENTE,Short-Term,Other,Urban
050608,2017,,Short-Term,Private (For Profit),Urban
050609,2017,KAISER PERMANENTE,Short-Term,Other,Urban
050616,2018,DIGNITY HEALTH,Short-Term,Church,Urban
050625,2018,CEDARS-SINAI HEALTH SYSTEM,Short-Term,Other,Urban
050633,2018,TENET HEALTHCARE,Short-Term,Private (For Profit),Urban
050636,2018,PALOMAR HEALTH,Short-Term,Hospital District or Authority,Urban
050641,2018,PALADIN HEALTHCARE,Short-Term,Private (For Profit),Urban
050660,2018,,Short-Term,Other,Urban
050663,2018,PROSPECT MEDICAL HOLDINGS,Short-Term,Private (For Profit),Urban
050677,2017,KAISER PERMANENTE,Short-Term,Private (Not For Profit),Urban
050678,2018,MEMORIALCARE HEALTH SYSTEM,Short-Term,Private (For Profit),Urban
050684,2017,KPC GROUP,Short-Term,Physician Ownership,Urban
050686,2017,KAISER PERMANENTE,Short-Term,Other,Urban
050688,2018,VERITY HEALTH SYSTEM,Short-Term,Church,Urban
050689,2018,JOHN MUIR HEALTH,Short-Term,Private (For Profit),Urban
050690,2017,KAISER PERMANENTE,Short-Term,Other,Urban
050696,2018,KECK MEDICINE OF USC,Short-Term,Other,Urban
050697,2017,,Short-Term,Physician Ownership,Urban
050701,2018,UNIVERSAL HEALTH SERVICES,Short-Term,Private (For Profit),Urban
051306,2018,,Critical Access Hospitals,Federal,Rural
050704,2018,,Short-Term,Private (Not For Profit),Urban
050708,2018,,Short-Term,Private (For Profit),Urban
050709,2017,PRIME HEALTHCARE SERVICES,Short-Term,Private (For Profit),Urban
050710,2017,KAISER PERMANENTE,Short-Term,Private (Not For Profit),Urban
050714,2017,SUTTER HEALTH,Short-Term,Private (Not For Profit),Urban
050717,2018,LOS ANGELES COUNTY DEPARTMENT OF HEALTH SERVICES,Short-Term,Local,Urban
050723,2017,KAISER PERMANENTE,Short-Term,Other,Urban
050724,2017,,Short-Term,Private (For Profit),Urban
050726,2018,SUTTER HEALTH,Short-Term,Private (For Profit),Urban
050541,2017,KAISER PERMANENTE,Short-Term,Other,Urban
050549,2017,HCA HEALTHCARE,Short-Term,Private (For Profit),Urban
050581,2018,TENET HEALTHCARE,Short-Term,Private (For Profit),Urban
224032,2018,,Psychiatric Hospitals,State,Urban
050668,2018,SAN FRANCISCO DEPARTMENT OF PUBLIC HEALTH,Short-Term,Local,Urban
051308,2018,,Critical Access Hospitals,Local,Rural
050674,2018,KAISER PERMANENTE,Short-Term,Other,Urban
050755,2017,PRIME HEALTHCARE SERVICES,Short-Term,Private (Not For Profit),Urban
050757,2018,PRIME HEALTHCARE SERVICES,Short-Term,Private (For Profit),Urban
050758,2018,PRIME HEALTHCARE SERVICES,Short-Term,Private (Not For Profit),Urban
050760,2017,KAISER PERMANENTE,Short-Term,Private (For Profit),Urban
050761,2018,PROVIDENCE ST JOSEPH HEALTH,Short-Term,Private (Not For Profit),Urban
050763,2017,SUCCESS HEALTHCARE,Short-Term,Private (For Profit),Urban
050764,2018,PRIME HEALTHCARE SERVICES,Short-Term,Private (For Profit),Urban
050765,2017,KAISER PERMANENTE,Short-Term,Other,Urban
050766,2017,SUTTER HEALTH,Short-Term,Physician Ownership,Urban
050767,2018,KAISER PERMANENTE,Short-Term,Private (For Profit),Urban
050769,2017,PROVIDENCE ST JOSEPH HEALTH,Short-Term,Private (For Profit),Urban
050770,2018,LOMA LINDA UNIVERSITY HEALTH,Short-Term,Private (Not For Profit),Urban
050771,2018,PALADIN HEALTHCARE,Short-Term,Private (For Profit),Urban
050772,2017,KAISER PERMANENTE,Short-Term,Private (Not For Profit),Urban
050773,2018,ALAMEDA HEALTH SYSTEM,Short-Term,Hospital District or Authority,Urban
050775,2018,UNIVERSAL HEALTH SERVICES,Short-Term,Private (For Profit),Urban
050776,2017,COLLEGE HEALTH ENTERPRISES,Short-Term,Private (For Profit),Urban
050777,2017,KAISER PERMANENTE,Short-Term,Private (Not For Profit),Urban
050778,2018,LOMA LINDA UNIVERSITY HEALTH,Short-Term,Church,Urban
050780,2018,PROSPECT MEDICAL HOLDINGS,Short-Term,Private (For Profit),Urban
050781,2018,,Short-Term,Local,Urban
050782,2018,CASA COLINA  INC.,Short-Term,Private (Not For Profit),Urban
051301,2018,ADVENTIST HEALTH,Critical Access Hospitals,Hospital District or Authority,Urban
250124,2018,,Short-Term,Local,Urban
051302,2018,HEALTHCARE CONGLOMERATE ASSOCIATES,Critical Access Hospitals,Hospital District or Authority,Rural
051303,2018,,Critical Access Hospitals,Hospital District or Authority,Rural
050727,2018,MEMORIALCARE HEALTH SYSTEM,Short-Term,Private (Not For Profit),Urban
050732,2015,COMMUNITY MEDICAL CENTERS,Short-Term,Private (Not For Profit),Urban
050735,2018,AHMC HEALTHCARE,Short-Term,Private (For Profit),Urban
050736,2018,AHMC HEALTHCARE,Short-Term,Private (For Profit),Urban
